"893","13","Pallavarayankaddu","1"
"894","13","Pampaimadu","1"
"895","13","Paranthan","1"
"896","13","Pavaikulam","1"
"897","13","Periyathambanai","1"
"898","13","Periyaulukkulam","1"
"899","13","Purakari Nallur","1"
"900","13","Ramanathapuram","1"
"901","13","Sasthrikulankulam","1"
"902","13","Sivapuram","1"
"903","13","Skanthapuram","1"
"904","13","Thalayadi","1"
"905","13","Tharmapuram","1"
"906","13","Uruthirapuram","1"
"907","13","Vaddakachchi","1"
"908","13","Vannerikkulam","1"
"909","13","Varikkuttiyoor","1"
"910","13","Vavuniya","1"
"911","13","Veravil","1"
"912","13","Vinayagapuram","1"
"956","14","Andiyagala","1"
"957","14","Angamuwa","1"
"958","14","Anuradhapura","1"
"959","14","Awukana","1"
"960","14","Bogahawewa","1"
"961","14","Dematawewa","1"
